run_id,scenario,controller,n_agents,seed,packet_loss,latency_ms,comm_radius_m,k_neighbors,update_rate_hz,obstacle_update_rate_hz,local_safety_dropout,local_safety_latency_ms,local_safety_update_rate_hz,local_safety_position_noise_std_m,local_safety_velocity_noise_std_mps,horizon_s,dt_s,min_inter_agent_distance_m,min_obstacle_contact_boundary_margin_m,cumulative_collision_pairs,collision_rate_per_pair_step,cumulative_safety_violation_pairs,safety_violation_rate_per_pair_step,cumulative_obstacle_contacts,obstacle_contact_rate_per_agent_step,final_reached_fraction,mission_success,completion_time_s,final_mean_goal_distance_m,energy_proxy_accel2_s_per_agent,mean_messages_per_agent_per_update,runtime_s,runtime_ms_per_agent_step,scenario_description,pairwise_projection_calls,pairwise_projection_pair_adjustments,pairwise_projection_agent_adjustments,pairwise_projection_total_displacement_m,pairwise_projection_max_displacement_m,pairwise_projection_velocity_corrections,pairwise_projection_agent_adjustment_rate_per_agent_step,obstacle_projection_calls,obstacle_projection_agent_adjustments,obstacle_projection_total_displacement_m,obstacle_projection_max_displacement_m,obstacle_projection_velocity_corrections,obstacle_projection_agent_adjustment_rate_per_agent_step,projection_agent_adjustments,projection_agent_adjustment_rate_per_agent_step,projection_total_displacement_m,projection_mean_displacement_m_per_adjustment,projection_max_displacement_m,pre_projection_state_checks,pre_projection_collision_pairs,pre_projection_collision_rate_per_pair_step,pre_projection_obstacle_contacts,pre_projection_obstacle_contact_rate_per_agent_step,pre_projection_pairwise_violation_pairs,pre_projection_pairwise_violation_rate_per_pair_step,pre_projection_pairwise_violation_agent_steps,pre_projection_pairwise_violation_agent_rate_per_agent_step,pre_projection_pairwise_mean_penetration_m,pre_projection_pairwise_p95_penetration_m,pre_projection_pairwise_p99_penetration_m,pre_projection_pairwise_max_penetration_m,pre_projection_obstacle_violation_agent_steps,pre_projection_obstacle_violation_rate_per_agent_step,pre_projection_obstacle_mean_penetration_m,pre_projection_obstacle_p95_penetration_m,pre_projection_obstacle_p99_penetration_m,pre_projection_obstacle_max_penetration_m,pre_projection_obstacle_min_clearance_margin_m
crossing_traffic__proposed__N200__pl10__lat200__seed0,crossing_traffic,proposed,200,0,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.37892411621036315,0.37004365450764054,0,0.0,10,2.0929302907708052e-07,0,0.0,1.0,True,55.650000000000006,0.11973211152299466,19.06781985668143,10.793877338877339,45.87408811505884,0.09553121223460816,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010043654507640554
crossing_traffic__proposed__N200__pl10__lat200__seed1,crossing_traffic,proposed,200,1,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.38947959041440455,0.37483292943749313,0,0.0,2,4.185860581541611e-08,0,0.0,1.0,True,55.95,0.12077111627106744,18.865713822397023,10.787723492723492,46.39031590567902,0.09660623887063519,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.014832929437493148
crossing_traffic__proposed__N200__pl10__lat200__seed2,crossing_traffic,proposed,200,2,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3457005324708113,0.3637766814907025,0,0.0,30,6.278790872312416e-07,0,0.0,1.0,True,56.0,0.12181819180553961,19.055607443356138,10.778212058212059,46.228644266258925,0.09626956323669081,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.003776681490702538
crossing_traffic__proposed__N200__pl10__lat200__seed3,crossing_traffic,proposed,200,3,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3887546065056949,0.37315652565690216,0,0.0,5,1.0464651453854026e-07,0,0.0,1.0,True,56.050000000000004,0.12027845645395821,19.011638590407603,10.781413721413722,45.13523147394881,0.09399256866711538,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.013156525656902174
crossing_traffic__proposed__N200__pl10__lat200__seed4,crossing_traffic,proposed,200,4,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3833107433623592,0.37274508951367,0,0.0,8,1.6743442326166443e-07,0,0.0,1.0,True,56.35,0.12101880834269113,19.14096723708769,10.77952182952183,46.35842289868742,0.09653982277944069,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012745089513670038
crossing_traffic__proposed__N200__pl20__lat050__seed0,crossing_traffic,proposed,200,0,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3858190048184263,0.3667982751199296,0,0.0,2,4.185860581541611e-08,0,0.0,1.0,True,55.550000000000004,0.11871905955677625,19.19248608650068,9.60049896049896,45.95770666189492,0.09570534498520392,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0067982751199295866
crossing_traffic__proposed__N200__pl20__lat050__seed1,crossing_traffic,proposed,200,1,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3419434609626022,0.37325903637292057,0,0.0,21,4.395153610618691e-07,0,0.0,1.0,True,55.85,0.11863440266232506,18.945680284231248,9.567900207900207,54.868525706231594,0.11426181946320615,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.013259036372920585
crossing_traffic__proposed__N200__pl20__lat050__seed2,crossing_traffic,proposed,200,2,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3060543639886216,0.3739624483561449,0,0.0,43,8.999600250314463e-07,0,0.0,1.0,True,56.300000000000004,0.11900116083144584,19.36757152697581,9.586642411642412,45.43906385125592,0.09462528915296943,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.013962448356144908
crossing_traffic__proposed__N200__pl20__lat050__seed3,crossing_traffic,proposed,200,3,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.33739577399511367,0.36661428196651646,0,0.0,47,9.836772366622786e-07,0,0.0,1.0,True,55.650000000000006,0.11919821533840735,19.019547690798145,9.577629937629938,46.02343466319144,0.09584222128944489,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.006614281966516478
crossing_traffic__proposed__N200__pl20__lat050__seed4,crossing_traffic,proposed,200,4,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3407003414876727,0.370064555235173,0,0.0,22,4.6044466396957716e-07,0,0.0,1.0,True,55.550000000000004,0.11912877016405467,18.72917313301333,9.585155925155926,46.07834661798552,0.09595657354849128,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010064555235173023
crossing_traffic__proposed__N200__pl40__lat050__seed0,crossing_traffic,proposed,200,0,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.31311696499592784,0.36797405374068537,0,0.0,60,1.2557581744624832e-06,0,0.0,1.0,True,55.6,0.11505127650220442,18.99116509940495,7.206621621621622,54.649285196792334,0.11380525863555255,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007974053740685383
crossing_traffic__proposed__N200__pl40__lat050__seed1,crossing_traffic,proposed,200,1,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.36594457176942796,0.3670924116542088,0,0.0,29,6.069497843235336e-07,0,0.0,1.0,True,55.45,0.1170174514770094,19.166821127165708,7.186600831600831,44.86198490392417,0.09342354207397786,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007092411654208819
crossing_traffic__proposed__N200__pl40__lat050__seed2,crossing_traffic,proposed,200,2,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.30890298774383346,0.37262363041622015,0,0.0,56,1.172040962831651e-06,0,0.0,1.0,True,55.550000000000004,0.11712383871774311,18.83233435109053,7.188773388773389,46.52262335084379,0.09688176457901664,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012623630416220166
crossing_traffic__proposed__N200__pl40__lat050__seed3,crossing_traffic,proposed,200,3,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.35426339477974905,0.36480768751694825,0,0.0,44,9.208893279391543e-07,0,0.0,1.0,True,55.800000000000004,0.1174201392118113,19.40859281857549,7.197629937629937,45.03414180595428,0.09378205290702682,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004807687516948267
crossing_traffic__proposed__N200__pl40__lat050__seed4,crossing_traffic,proposed,200,4,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2824156825111234,0.3684791558636221,0,0.0,50,1.0464651453854027e-06,0,0.0,1.0,True,56.400000000000006,0.11706636597339015,19.084380266522956,7.183274428274428,44.83341390499845,0.09336404395043409,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.008479155863622134
crossing_traffic__proposed__N500__pl00__lat000__seed0,crossing_traffic,proposed,500,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2874026424786245,0.34368737009085015,0,0.0,948,3.1650139095350217e-06,0,0.0,1.0,True,63.35,0.15315203074602154,35.19376804004838,11.994274428274428,124.6692089526914,0.10384773756992204,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,122,0.00010166666666666667,0.010720765262706657,0.016309287616567657,0.016312357280338793,0.016312629909149834,-0.016312629909149834
crossing_traffic__proposed__N500__pl00__lat000__seed1,crossing_traffic,proposed,500,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.29215893223163625,0.3467383793531781,0,0.0,966,3.2251091103489776e-06,0,0.0,1.0,True,63.900000000000006,0.15369502693171255,35.07052799963794,11.997010395010395,124.55956002511084,0.10375640152029225,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,93,7.75e-05,0.007242989305618336,0.013167813046488685,0.013257235811186794,0.013261620646821903,-0.013261620646821903
crossing_traffic__proposed__N500__pl00__lat000__seed2,crossing_traffic,proposed,500,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.29879388795195744,0.34029402843237955,0,0.0,845,2.821135815988495e-06,0,0.0,1.0,True,63.400000000000006,0.15407336396536697,35.371721571246866,11.993546777546777,124.92031654715538,0.10405690674481914,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,54,4.5e-05,0.01084079088765179,0.019559908385394065,0.019674867087851086,0.01970597156762044,-0.01970597156762044
crossing_traffic__proposed__N500__pl00__lat000__seed3,crossing_traffic,proposed,500,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.29544490219779945,0.34625426892229594,0,0.0,908,3.0314690188373414e-06,0,0.0,1.0,True,64.25,0.1530500652796592,35.208437464421095,11.988482328482329,121.64467033697292,0.10132833847311364,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,152,0.00012666666666666666,0.006582107503682228,0.013704861703311467,0.01374275679704844,0.013745731077704049,-0.013745731077704049
crossing_traffic__proposed__N500__pl00__lat000__seed4,crossing_traffic,proposed,500,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2954570161371716,0.33641703318517224,0,0.0,1008,3.3653312455815423e-06,0,0.0,1.0,True,64.25,0.15264165352608125,35.72798878051904,11.996108108108109,125.7765065212734,0.10477010122555053,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,49,4.0833333333333334e-05,0.015861339976934986,0.023570717267184804,0.023580330444173053,0.023582966814827744,-0.023582966814827744
merge_split__proposed__N50__pl00__lat000__seed0,merge_split,proposed,50,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.442338494178002,0.22531781368260828,0,0.0,0,0.0,0,0.0,1.0,True,56.95,0.05116916312394256,7.909616274001959,11.0810395010395,8.50179375289008,0.07081877345181241,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,289,0.0024083333333333335,0.07186607190229374,0.13094266117000997,0.13384340886606186,0.1346821863173917,-0.1346821863173917
merge_split__proposed__N50__pl00__lat000__seed1,merge_split,proposed,50,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4333266983025148,0.2284190124684059,0,0.0,0,0.0,0,0.0,1.0,True,56.650000000000006,0.051152142016463405,8.297311935805471,11.023783783783784,8.079936202149838,0.06730475803540056,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,300,0.0025,0.06951686080506425,0.1307005012532781,0.13141013156141196,0.13158098753159408,-0.13158098753159408
merge_split__proposed__N50__pl00__lat000__seed2,merge_split,proposed,50,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4405998575357022,0.22908646208992745,0,0.0,0,0.0,0,0.0,1.0,True,56.75,0.05120179192416365,7.702408148995865,11.02906444906445,8.290826465003192,0.06906144493963509,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281,0.002341666666666667,0.06763000875365553,0.1301870397679381,0.13075038206249195,0.13091353791007254,-0.13091353791007254
merge_split__proposed__N50__pl00__lat000__seed3,merge_split,proposed,50,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4371365355807129,0.22913813772303693,0,0.0,0,0.0,0,0.0,1.0,True,56.800000000000004,0.05117848782835306,8.005247662214629,11.044573804573805,8.1262830728665,0.06769082109842982,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,323,0.002691666666666667,0.06419493984822543,0.12981618539340406,0.13068561292765177,0.13086186227696306,-0.13086186227696306
merge_split__proposed__N50__pl00__lat000__seed4,merge_split,proposed,50,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.43402349692306885,0.2291128676666826,0,0.0,0,0.0,0,0.0,1.0,True,56.650000000000006,0.05110021103258349,7.943405005111089,11.013513513513514,8.473830489907414,0.07058584331451406,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,279,0.002325,0.06115141035005502,0.13011979022643372,0.13071827749692885,0.1308871323333174,-0.1308871323333174
merge_split__proposed__N100__pl00__lat000__seed0,merge_split,proposed,100,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2962326901711966,0.26691790036783003,0,0.0,38,3.1973209815775414e-06,0,0.0,1.0,True,57.550000000000004,0.03999791750622922,9.850476594786784,11.98126819126819,18.674351177643985,0.07777738932796328,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,405,0.0016875,0.040799570614518374,0.07768990392695066,0.09006571055631639,0.09308209963216996,-0.09308209963216996
merge_split__proposed__N100__pl00__lat000__seed1,merge_split,proposed,100,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.29251937061324984,0.27169598129068173,0,0.0,74,6.226361911493107e-06,0,0.0,1.0,True,57.650000000000006,0.03998056471465638,10.750373921513665,11.985592515592515,18.70806395402178,0.07791780072478877,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,480,0.002,0.046188506413674196,0.08506063382822038,0.08804354643685333,0.08830401870931825,-0.08830401870931825
merge_split__proposed__N100__pl00__lat000__seed2,merge_split,proposed,100,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3226387318445143,0.24954101082595537,0,0.0,49,4.122861265718409e-06,0,0.0,1.0,True,58.150000000000006,0.039997233069056226,11.052277638413662,11.943679833679834,18.736590246204287,0.07803661077136313,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,475,0.001979166666666667,0.05013543904693781,0.10439147728732127,0.10903556765821176,0.11045898917404462,-0.11045898917404462
merge_split__proposed__N100__pl00__lat000__seed3,merge_split,proposed,100,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.35481620682206677,0.26654841317750677,0,0.0,44,3.702161136563469e-06,0,0.0,1.0,True,57.95,0.039958769783972364,10.63429416497852,11.981517671517672,18.118664236739278,0.07546299140666088,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,562,0.002341666666666667,0.046166992128187444,0.08471804386990597,0.08852341663234105,0.09345158682249322,-0.09345158682249322
merge_split__proposed__N100__pl00__lat000__seed4,merge_split,proposed,100,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.33365431160613057,0.26535902079801243,0,0.0,38,3.1973209815775414e-06,0,0.0,1.0,True,58.050000000000004,0.0399902781662329,10.296404808589648,11.947089397089398,18.28982314001769,0.0761758564765418,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,439,0.0018291666666666667,0.05600172067568913,0.09064031380861214,0.09419598330939585,0.09464097920198755,-0.09464097920198755
merge_split__proposed__N200__pl00__lat000__seed0,merge_split,proposed,200,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.24002406086072847,0.23571378652471286,0,0.0,171,3.578910797218077e-06,0,0.0,1.0,True,59.800000000000004,0.03737533434820256,14.739584739571438,11.977952182952183,41.824972433038056,0.08709906795718046,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,481,0.0010020833333333333,0.05403549422447234,0.12261417935276042,0.12388116112556916,0.12428621347528712,-0.12428621347528712
merge_split__proposed__N200__pl00__lat000__seed1,merge_split,proposed,200,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2949247226064006,0.22207060678589385,0,0.0,138,2.888243801263711e-06,0,0.0,1.0,True,58.2,0.03739117525151748,13.834735174824328,11.977629937629938,42.25839169090614,0.08800164866910899,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,762,0.0015875,0.055420545644140624,0.10326222038555866,0.13666970109160748,0.13792939321410613,-0.13792939321410613
merge_split__proposed__N200__pl00__lat000__seed2,merge_split,proposed,200,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.29920422623554405,0.22572670687471608,0,0.0,140,2.9301024070791273e-06,0,0.0,1.0,True,58.25,0.03734599265632609,14.265870036241829,11.985530145530145,43.107849028892815,0.0897706143875319,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,548,0.0011416666666666667,0.0791011950869167,0.13299558228234593,0.1342068876277282,0.1342732931252839,-0.1342732931252839
merge_split__proposed__N200__pl00__lat000__seed3,merge_split,proposed,200,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2507175663189117,0.28701609284987273,0,0.0,218,4.5625880338803555e-06,0,0.0,1.0,True,60.300000000000004,0.037304939853039176,14.280103294406201,11.998991683991685,41.407845865003765,0.08623041621200284,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,556,0.0011583333333333333,0.041904215401758774,0.06897328136613129,0.07097707337209323,0.07298390715012726,-0.07298390715012726
merge_split__proposed__N200__pl00__lat000__seed4,merge_split,proposed,200,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.30366798445077564,0.2562086790812447,0,0.0,59,1.234828871554775e-06,0,0.0,1.0,True,58.400000000000006,0.03740451054268023,13.323247528053706,11.993523908523908,42.3922742777504,0.08828045455591504,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,584,0.0012166666666666667,0.05328712337073267,0.0975418501525234,0.10378911945745328,0.10379132091875531,-0.10379132091875531
merge_split__proposed__N500__pl00__lat000__seed0,merge_split,proposed,500,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3439410883630471,0.35954959068015835,0,0.0,91,3.038146263372226e-07,0,0.0,1.0,True,68.5,0.120772424280981,45.376240629636655,11.985517671517671,153.74535796698183,0.12806777006828973,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,3.3333333333333333e-06,0.00028307606606353675,0.00043284540797219325,0.00044689653746774914,0.0004504093198416381,-0.0004504093198416381
